n pattern algo avg_time_micro
60600 almost hybrid 4329.6
60700 almost merge 5574
60700 almost hybrid 4338
60800 almost merge 5585.4
60800 almost hybrid 4358.6
60900 almost merge 5561.8
60900 almost hybrid 4355.4
61000 almost merge 5602
61000 almost hybrid 4356.6
61100 almost merge 5603.4
61100 almost hybrid 4373.6
61200 almost merge 5612.4
61200 almost hybrid 4373.6
61300 almost merge 5618.2
61300 almost hybrid 4383
61400 almost merge 5638.6
61400 almost hybrid 4391
61500 almost merge 5655.8
61500 almost hybrid 4390.8
61600 almost merge 5659
61600 almost hybrid 4410.4
61700 almost merge 5687.4
61700 almost hybrid 4422.6
61800 almost merge 5687.6
61800 almost hybrid 4435.6
61900 almost merge 5694.4
61900 almost hybrid 4460.6
62000 almost merge 5703.2
62000 almost hybrid 4471.8
62100 almost merge 5726
62100 almost hybrid 4479.8
62200 almost merge 5723.8
62200 almost hybrid 4493.4
62300 almost merge 5734.2
62300 almost hybrid 4525
62400 almost merge 5757
62400 almost hybrid 4545.4
62500 almost merge 5776
62500 almost hybrid 4568.2
62600 almost merge 5789.8
62600 almost hybrid 4578.6
62700 almost merge 5796.8
62700 almost hybrid 4587
62800 almost merge 5802.4
62800 almost hybrid 4606.2
62900 almost merge 5796.8
62900 almost hybrid 4615.6
63000 almost merge 5814.6
63000 almost hybrid 4613.2
63100 almost merge 5809
63100 almost hybrid 4621
63200 almost merge 5828
63200 almost hybrid 4634.6
63300 almost merge 5834
63300 almost hybrid 4643.6
63400 almost merge 5839.2
63400 almost hybrid 4665.8
63500 almost merge 5868.4
63500 almost hybrid 4680
63600 almost merge 5861.2
63600 almost hybrid 4692
63700 almost merge 5868.8
63700 almost hybrid 4705.4
63800 almost merge 5884.4
63800 almost hybrid 4728
63900 almost merge 5890
63900 almost hybrid 4727
64000 almost merge 5898.6
64000 almost hybrid 4756
64100 almost merge 5905.8
64100 almost hybrid 4765.2
64200 almost merge 5900.2
64200 almost hybrid 4776.6
64300 almost merge 5924.2
64300 almost hybrid 4804.2
64400 almost merge 5936.2
64400 almost hybrid 4806.2
64500 almost merge 5945
64500 almost hybrid 4824
64600 almost merge 5946.2
64600 almost hybrid 4839.4
64700 almost merge 5964.8
64700 almost hybrid 4866.4
64800 almost merge 5971.8
64800 almost hybrid 4868.4
64900 almost merge 5977.2
64900 almost hybrid 4902.4
65000 almost merge 5986.6
65000 almost hybrid 4903.6
65100 almost merge 6001.6
65100 almost hybrid 4928.6
65200 almost merge 6020.6
65200 almost hybrid 4940.2
65300 almost merge 6020.2
65300 almost hybrid 4954.8
65400 almost merge 6030.4
65400 almost hybrid 4969.6
65500 almost merge 6059.4
65500 almost hybrid 4986.8
65600 almost merge 6048.4
65600 almost hybrid 4996.6
65700 almost merge 6067
65700 almost hybrid 5011.4
65800 almost merge 6062.4
65800 almost hybrid 5008
65900 almost merge 6075.4
65900 almost hybrid 5010.4
66000 almost merge 6096.6
66000 almost hybrid 5021.4
66100 almost merge 6088.8
66100 almost hybrid 5036
66200 almost merge 6108
66200 almost hybrid 5034.6
66300 almost merge 6121
66300 almost hybrid 5042.8
66400 almost merge 6127.6
66400 almost hybrid 5045.4
66500 almost merge 6132.2
66500 almost hybrid 5056.8
66600 almost merge 6154
66600 almost hybrid 5059.2
66700 almost merge 6146.2
66700 almost hybrid 5072
66800 almost merge 6155.2
66800 almost hybrid 5068.2
66900 almost merge 6176.8
66900 almost hybrid 5078.6
67000 almost merge 6181.2
67000 almost hybrid 5088.2
67100 almost merge 6185.8
67100 almost hybrid 5093
67200 almost merge 6194.4
67200 almost hybrid 5102.4
67300 almost merge 6212.4
67300 almost hybrid 5108.4
67400 almost merge 6224.2
67400 almost hybrid 5111.6
67500 almost merge 6224.4
67500 almost hybrid 5123.8
67600 almost merge 6234.2
67600 almost hybrid 5130.2
67700 almost merge 6245
67700 almost hybrid 5138.2
67800 almost merge 6253.4
67800 almost hybrid 5150.6
67900 almost merge 6260
67900 almost hybrid 5153.2
68000 almost merge 6276
68000 almost hybrid 5162.8
68100 almost merge 6282
68100 almost hybrid 5168.8
68200 almost merge 6298.8
68200 almost hybrid 5177.8
68300 almost merge 6306.4
68300 almost hybrid 5180.8
68400 almost merge 6306.6
68400 almost hybrid 5190.4
68500 almost merge 6325.2
68500 almost hybrid 5201
68600 almost merge 6334
68600 almost hybrid 5216.4
68700 almost merge 6352.8
68700 almost hybrid 5214
68800 almost merge 6350.8
68800 almost hybrid 5233.4
68900 almost merge 6356.2
68900 almost hybrid 5235.2
69000 almost merge 6382.8
69000 almost hybrid 5241.6
69100 almost merge 6373
69100 almost hybrid 5259
69200 almost merge 6392
69200 almost hybrid 5256.2
69300 almost merge 6410
69300 almost hybrid 5268.4
69400 almost merge 6402
69400 almost hybrid 5268.6
69500 almost merge 6417
69500 almost hybrid 5278.4
69600 almost merge 6425.8
69600 almost hybrid 5297.4
69700 almost merge 6459.8
69700 almost hybrid 5310.4
69800 almost merge 6473.2
69800 almost hybrid 5316.4
69900 almost merge 6481.6
69900 almost hybrid 5329.4
70000 almost merge 6495.4
70000 almost hybrid 5339.2
70100 almost merge 6509.4
70100 almost hybrid 5351.6
70200 almost merge 6509.4
70200 almost hybrid 5356.6
70300 almost merge 6515.8
70300 almost hybrid 5355.6
70400 almost merge 6529.2
70400 almost hybrid 5355
70500 almost merge 6534.2
70500 almost hybrid 5373.2
70600 almost merge 6545
70600 almost hybrid 5383.2
70700 almost merge 6541
70700 almost hybrid 5379.6
70800 almost merge 6564.4
70800 almost hybrid 5388.6
70900 almost merge 6571.2
70900 almost hybrid 5400.8
71000 almost merge 6571.4
71000 almost hybrid 5404.6
71100 almost merge 6587.6
71100 almost hybrid 5418.4
71200 almost merge 6593.6
71200 almost hybrid 5422.6
71300 almost merge 6603.2
71300 almost hybrid 5439
71400 almost merge 6616.4
71400 almost hybrid 5464.8
71500 almost merge 6624.4
71500 almost hybrid 5494.2
71600 almost merge 6708
71600 almost hybrid 5489.2
71700 almost merge 6709.8
71700 almost hybrid 5511.2
71800 almost merge 6717.8
71800 almost hybrid 5520.8
71900 almost merge 6736
71900 almost hybrid 5525
72000 almost merge 6695.6
72000 almost hybrid 5511.4
72100 almost merge 6707.6
72100 almost hybrid 5524.6
72200 almost merge 6710
72200 almost hybrid 5520.6
72300 almost merge 6727.4
72300 almost hybrid 5527.6
72400 almost merge 6743.8
72400 almost hybrid 5528.8
72500 almost merge 6746.8
72500 almost hybrid 5539.4
72600 almost merge 6746.2
72600 almost hybrid 5529.6
72700 almost merge 6763.2
72700 almost hybrid 5542.8
72800 almost merge 6769.4
72800 almost hybrid 5562.2
72900 almost merge 6786.4
72900 almost hybrid 5568.8
73000 almost merge 6792.2
73000 almost hybrid 5571.8
73100 almost merge 6783.2
73100 almost hybrid 5564.2
73200 almost merge 6801.6
73200 almost hybrid 5578.4
73300 almost merge 6809.6
73300 almost hybrid 5589.2
73400 almost merge 6824.4
73400 almost hybrid 5617.8
73500 almost merge 6862.4
73500 almost hybrid 5636.6
73600 almost merge 6842.2
73600 almost hybrid 5633.4
73700 almost merge 6863.4
73700 almost hybrid 5628.2
73800 almost merge 6864.4
73800 almost hybrid 5632.6
73900 almost merge 6861
73900 almost hybrid 5618.2
74000 almost merge 6878.8
74000 almost hybrid 5628.6
74100 almost merge 6906.6
74100 almost hybrid 5657
74200 almost merge 6894.2
74200 almost hybrid 5661.4
74300 almost merge 6924.6
74300 almost hybrid 5656.4
74400 almost merge 6912.6
74400 almost hybrid 5658.4
74500 almost merge 6925.8
74500 almost hybrid 5667.6
74600 almost merge 6940.8
74600 almost hybrid 5669
74700 almost merge 6941.2
74700 almost hybrid 5677.4
74800 almost merge 6938
74800 almost hybrid 5681
74900 almost merge 6963.8
74900 almost hybrid 5691.8
75000 almost merge 6976.8
75000 almost hybrid 5696
75100 almost merge 6989
75100 almost hybrid 5706.2
75200 almost merge 6988.8
75200 almost hybrid 5723
75300 almost merge 7008
75300 almost hybrid 5715.2
75400 almost merge 7036.8
75400 almost hybrid 5729.2
75500 almost merge 7006.8
75500 almost hybrid 5728.2
75600 almost merge 7035.2
75600 almost hybrid 5734.4
75700 almost merge 7036
75700 almost hybrid 5746.4
75800 almost merge 7062.2
75800 almost hybrid 5747.4
75900 almost merge 7066.6
75900 almost hybrid 5756.6
76000 almost merge 7067.6
76000 almost hybrid 5765
76100 almost merge 7073.8
76100 almost hybrid 5772.2
76200 almost merge 7084.4
76200 almost hybrid 5785.2
76300 almost merge 7093
76300 almost hybrid 5788.8
76400 almost merge 7103.6
76400 almost hybrid 5789.8
76500 almost merge 7115.8
76500 almost hybrid 5805.2
76600 almost merge 7119.6
76600 almost hybrid 5813.6
76700 almost merge 7135.2
76700 almost hybrid 5835
76800 almost merge 7143.8
76800 almost hybrid 5825.6
76900 almost merge 7157
76900 almost hybrid 5842.4
77000 almost merge 7160.4
77000 almost hybrid 5849.4
77100 almost merge 7170
77100 almost hybrid 5862.2
77200 almost merge 7161
77200 almost hybrid 5869.6
77300 almost merge 7193
77300 almost hybrid 5869
77400 almost merge 7194.4
77400 almost hybrid 5882.4
77500 almost merge 7215.4
77500 almost hybrid 5885.2
77600 almost merge 7208.6
77600 almost hybrid 5890.4
77700 almost merge 7225
77700 almost hybrid 5895.8
77800 almost merge 7240
77800 almost hybrid 5923.4
77900 almost merge 7388.2
77900 almost hybrid 6017.6
78000 almost merge 8144.6
78000 almost hybrid 6015.6
78100 almost merge 7356.6
78100 almost hybrid 6006.6
78200 almost merge 7367.4
78200 almost hybrid 6024.4
78300 almost merge 7412.4
78300 almost hybrid 6026.2
78400 almost merge 7391.8
78400 almost hybrid 6038.2
78500 almost merge 7378
78500 almost hybrid 5988.2
78600 almost merge 7366.4
78600 almost hybrid 5985
78700 almost merge 7357.2
78700 almost hybrid 5991.8
78800 almost merge 7353
78800 almost hybrid 6004
78900 almost merge 7373.4
78900 almost hybrid 6018
79000 almost merge 7364.6
79000 almost hybrid 6011.2
79100 almost merge 7374.6
79100 almost hybrid 6015.2
79200 almost merge 7381
79200 almost hybrid 6030
79300 almost merge 7395.2
79300 almost hybrid 6036.6
79400 almost merge 7396.4
79400 almost hybrid 6043.6
79500 almost merge 7443.6
79500 almost hybrid 6051.8
79600 almost merge 7422.8
79600 almost hybrid 6068.6
79700 almost merge 7428
79700 almost hybrid 6069.6
79800 almost merge 7447.6
79800 almost hybrid 6079.6
79900 almost merge 7457.4
79900 almost hybrid 6084.8
80000 almost merge 7485
80000 almost hybrid 6105
80100 almost merge 7494
80100 almost hybrid 6113.6
80200 almost merge 7504.8
80200 almost hybrid 6127
80300 almost merge 7525
80300 almost hybrid 6127.4
80400 almost merge 7522.6
80400 almost hybrid 6128.6
80500 almost merge 7509.6
80500 almost hybrid 6149.6
80600 almost merge 7552.2
80600 almost hybrid 6149.8
80700 almost merge 7580
80700 almost hybrid 6148
80800 almost merge 7546.2
80800 almost hybrid 6154.6
80900 almost merge 7563.4
80900 almost hybrid 6162.2
81000 almost merge 7573.6
81000 almost hybrid 6168.4
81100 almost merge 7589.8
81100 almost hybrid 6182.2
81200 almost merge 7609.6
81200 almost hybrid 6182
81300 almost merge 7610.6
81300 almost hybrid 6204.2
81400 almost merge 7619.8
81400 almost hybrid 6210
81500 almost merge 7643.8
81500 almost hybrid 6228.8
81600 almost merge 7650.8
81600 almost hybrid 6231.4
81700 almost merge 7652.8
81700 almost hybrid 6229.2
81800 almost merge 7653.4
81800 almost hybrid 6233
81900 almost merge 7684.6
81900 almost hybrid 6236.4
82000 almost merge 7674
82000 almost hybrid 6244.4
82100 almost merge 7675.8
82100 almost hybrid 6253.4
82200 almost merge 7697
82200 almost hybrid 6256.8
82300 almost merge 7698.8
82300 almost hybrid 6258.2
82400 almost merge 7713.8
82400 almost hybrid 6263.6
82500 almost merge 7721.2
82500 almost hybrid 6282.4
82600 almost merge 7735
82600 almost hybrid 6274.4
82700 almost merge 7737.6
82700 almost hybrid 6282.2
82800 almost merge 7748.8
82800 almost hybrid 6291.6
82900 almost merge 7762.8
82900 almost hybrid 6311
83000 almost merge 7776.6
83000 almost hybrid 6301.2
83100 almost merge 7781.8
83100 almost hybrid 6310
83200 almost merge 7785
83200 almost hybrid 6318.2
83300 almost merge 7805.4
83300 almost hybrid 6326.4
83400 almost merge 7803
83400 almost hybrid 6332.6
83500 almost merge 7815
83500 almost hybrid 6328.6
83600 almost merge 7833.8
83600 almost hybrid 6345.2
83700 almost merge 7830.4
83700 almost hybrid 6355.6
83800 almost merge 7858.4
83800 almost hybrid 6355.6
83900 almost merge 7867.2
83900 almost hybrid 6370.2
84000 almost merge 7870
84000 almost hybrid 6367
84100 almost merge 7876
84100 almost hybrid 6375.2
84200 almost merge 7903.6
84200 almost hybrid 6389.4
84300 almost merge 7905.4
84300 almost hybrid 6400.8
84400 almost merge 7901.8
84400 almost hybrid 6412.4
84500 almost merge 7923
84500 almost hybrid 6413.6
84600 almost merge 7948
84600 almost hybrid 6419.4
84700 almost merge 7935.8
84700 almost hybrid 6416.4
84800 almost merge 7954.8
84800 almost hybrid 6429.6
84900 almost merge 7953.8
84900 almost hybrid 6444
85000 almost merge 7972.6
85000 almost hybrid 6451.4
85100 almost merge 7980.8
85100 almost hybrid 6455.6
85200 almost merge 7989
85200 almost hybrid 6452.8
85300 almost merge 8003.4
85300 almost hybrid 6460.4
85400 almost merge 8014
85400 almost hybrid 6478.4
85500 almost merge 8017.4
85500 almost hybrid 6479.4
85600 almost merge 8029.8
85600 almost hybrid 6489.2
85700 almost merge 8048.8
85700 almost hybrid 6493.6
85800 almost merge 8051.6
85800 almost hybrid 6508.6
85900 almost merge 8067.8
85900 almost hybrid 6505
86000 almost merge 8078.4
86000 almost hybrid 6518.2
86100 almost merge 8102
86100 almost hybrid 6535.8
86200 almost merge 8110
86200 almost hybrid 6560.2
86300 almost merge 8128.8
86300 almost hybrid 6572.4
86400 almost merge 8162.6
86400 almost hybrid 6570.2
86500 almost merge 8140.8
86500 almost hybrid 6568.2
86600 almost merge 8180.8
86600 almost hybrid 6579.4
86700 almost merge 8173
86700 almost hybrid 6600
86800 almost merge 8173.6
86800 almost hybrid 6615.8
86900 almost merge 8179.2
86900 almost hybrid 6598.2
87000 almost merge 8194.4
87000 almost hybrid 6616.6
87100 almost merge 8210.8
87100 almost hybrid 6615.2
87200 almost merge 8214
87200 almost hybrid 6624.2
87300 almost merge 8236.2
87300 almost hybrid 6636.8
87400 almost merge 8234
87400 almost hybrid 6639.4
87500 almost merge 8259
87500 almost hybrid 6651.4
87600 almost merge 8247
87600 almost hybrid 6659.6
87700 almost merge 8258
87700 almost hybrid 6654.8
87800 almost merge 8279.8
87800 almost hybrid 6674.2
87900 almost merge 8279.6
87900 almost hybrid 6702.2
88000 almost merge 8275.6
88000 almost hybrid 6687.8
88100 almost merge 8283
88100 almost hybrid 6688.4
88200 almost merge 8312.8
88200 almost hybrid 6691
88300 almost merge 8304.4
88300 almost hybrid 6722.8
88400 almost merge 8318
88400 almost hybrid 6723.8
88500 almost merge 8326.4
88500 almost hybrid 6720.4
88600 almost merge 8332.6
88600 almost hybrid 6731.4
88700 almost merge 8343.8
88700 almost hybrid 6729.2
88800 almost merge 8362.4
88800 almost hybrid 6742.4
88900 almost merge 8376.4
88900 almost hybrid 6751.2
89000 almost merge 8387.4
89000 almost hybrid 6764.2
89100 almost merge 8400.6
89100 almost hybrid 6782.6
89200 almost merge 8401
89200 almost hybrid 6772.8
89300 almost merge 8406
89300 almost hybrid 6793.8
89400 almost merge 8428
89400 almost hybrid 6788.8
89500 almost merge 8428.2
89500 almost hybrid 6799
89600 almost merge 8445.8
89600 almost hybrid 6813
89700 almost merge 8456.2
89700 almost hybrid 6811.4
89800 almost merge 8462
89800 almost hybrid 6811.8
89900 almost merge 8475
89900 almost hybrid 6833.4
90000 almost merge 8497.8
90000 almost hybrid 6838.8
90100 almost merge 8536.8
90100 almost hybrid 6849.8
90200 almost merge 8569.2
90200 almost hybrid 6855.4
90300 almost merge 8564.8
90300 almost hybrid 6862.4
90400 almost merge 8573.2
90400 almost hybrid 6860.4
90500 almost merge 8592.4
90500 almost hybrid 6873
90600 almost merge 8612
90600 almost hybrid 6876.4
90700 almost merge 8614.6
90700 almost hybrid 6884.2
90800 almost merge 8628
90800 almost hybrid 6891.4
90900 almost merge 8641.2
90900 almost hybrid 6911.2
91000 almost merge 8641.6
91000 almost hybrid 6909
91100 almost merge 8648
91100 almost hybrid 6918.4
91200 almost merge 8673.2
91200 almost hybrid 6925.2
91300 almost merge 8669.4
91300 almost hybrid 6920.2
91400 almost merge 8700.6
91400 almost hybrid 6919.4
91500 almost merge 8709.2
91500 almost hybrid 6934
91600 almost merge 8715.8
91600 almost hybrid 6945.8
91700 almost merge 8715.4
91700 almost hybrid 6968.6
91800 almost merge 8725.2
91800 almost hybrid 6977.8
91900 almost merge 8774.2
91900 almost hybrid 6970.4
92000 almost merge 8757.6
92000 almost hybrid 6970.8
92100 almost merge 8763.6
92100 almost hybrid 6992.4
92200 almost merge 8770.8
92200 almost hybrid 7229.8
92300 almost merge 8950.4
92300 almost hybrid 7095.4
92400 almost merge 8881
92400 almost hybrid 7016.8
92500 almost merge 8821.4
92500 almost hybrid 7028.4
92600 almost merge 8829.4
92600 almost hybrid 7037.2
92700 almost merge 8838.4
92700 almost hybrid 7042.6
92800 almost merge 8874.4
92800 almost hybrid 7059.2
92900 almost merge 8860.6
92900 almost hybrid 7055.8
93000 almost merge 8873.8
93000 almost hybrid 7073.6
93100 almost merge 8870.8
93100 almost hybrid 7067.8
93200 almost merge 8919.8
93200 almost hybrid 7092.4
93300 almost merge 8947.6
93300 almost hybrid 7117.2
93400 almost merge 8956.2
93400 almost hybrid 7109.8
93500 almost merge 8947.8
93500 almost hybrid 7135.4
93600 almost merge 8961
93600 almost hybrid 7143.8
93700 almost merge 8942.4
93700 almost hybrid 7126.6
93800 almost merge 8952.6
93800 almost hybrid 7143
93900 almost merge 8947
93900 almost hybrid 7157.4
94000 almost merge 8981.4
94000 almost hybrid 7156.8
94100 almost merge 8985.2
94100 almost hybrid 7187.4
94200 almost merge 8985.6
94200 almost hybrid 7177.2
94300 almost merge 9021.8
94300 almost hybrid 7181.4
94400 almost merge 8998.2
94400 almost hybrid 7180.6
94500 almost merge 9009.2
94500 almost hybrid 7183.8
94600 almost merge 9016.8
94600 almost hybrid 7190.6
94700 almost merge 9023
94700 almost hybrid 7201.6
94800 almost merge 9037.2
94800 almost hybrid 7211
94900 almost merge 9045.2
94900 almost hybrid 7218.2
95000 almost merge 9045.2
95000 almost hybrid 7233.4
95100 almost merge 9058.2
95100 almost hybrid 7243.4
95200 almost merge 9246
95200 almost hybrid 7368.8
95300 almost merge 9240.8
95300 almost hybrid 7340.8
95400 almost merge 9182.8
95400 almost hybrid 7275
95500 almost merge 9113.8
95500 almost hybrid 7260.4
95600 almost merge 9118.4
95600 almost hybrid 7261.8
95700 almost merge 9122
95700 almost hybrid 7276.2
95800 almost merge 9126.4
95800 almost hybrid 7276
95900 almost merge 9172.8
95900 almost hybrid 7291.6
96000 almost merge 9170
96000 almost hybrid 7344.4
96100 almost merge 9197.2
96100 almost hybrid 7343.6
96200 almost merge 9228.4
96200 almost hybrid 7330.8
96300 almost merge 9171.8
96300 almost hybrid 7288.4
96400 almost merge 9193.2
96400 almost hybrid 7299.8
96500 almost merge 9167.4
96500 almost hybrid 7305.2
96600 almost merge 9164.6
96600 almost hybrid 7307.6
96700 almost merge 9209.2
96700 almost hybrid 7320.2
96800 almost merge 9192.2
96800 almost hybrid 7325.6
96900 almost merge 9198.6
96900 almost hybrid 7330.6
97000 almost merge 9252.4
97000 almost hybrid 7335
97100 almost merge 9207.6
97100 almost hybrid 7339
97200 almost merge 9215.6
97200 almost hybrid 7358.6
97300 almost merge 9240
97300 almost hybrid 7370.8
97400 almost merge 9249.2
97400 almost hybrid 7362
97500 almost merge 9245.8
97500 almost hybrid 7373
97600 almost merge 9256.6
97600 almost hybrid 7370
97700 almost merge 9278
97700 almost hybrid 7385.2
97800 almost merge 9274.2
97800 almost hybrid 7401
97900 almost merge 9294.4
97900 almost hybrid 7404.2
98000 almost merge 9288
98000 almost hybrid 7409.2
98100 almost merge 9291.8
98100 almost hybrid 7421.2
98200 almost merge 9306
98200 almost hybrid 7424.8
98300 almost merge 9324.4
98300 almost hybrid 7426.6
98400 almost merge 9344
98400 almost hybrid 7456
98500 almost merge 9370
98500 almost hybrid 7476.8
98600 almost merge 9366.6
98600 almost hybrid 7472.2
98700 almost merge 9368
98700 almost hybrid 7491.6
98800 almost merge 9373.2
98800 almost hybrid 7493.8
98900 almost merge 9408.8
98900 almost hybrid 7501.4
99000 almost merge 9407.8
99000 almost hybrid 7507.4
99100 almost merge 9416.2
99100 almost hybrid 7521.2
99200 almost merge 9417.4
99200 almost hybrid 7523.2
99300 almost merge 9427.4
99300 almost hybrid 7539.4
99400 almost merge 9432.8
99400 almost hybrid 7546.8
99500 almost merge 9448.8
99500 almost hybrid 7552
99600 almost merge 9466.8
99600 almost hybrid 7554.6
99700 almost merge 9468.4
99700 almost hybrid 7558.6
99800 almost merge 9490.8
99800 almost hybrid 7568.2
99900 almost merge 9489.2
99900 almost hybrid 7579.4
100000 almost merge 9493.6
100000 almost hybrid 7600.2
