n pattern algo avg_time_micro
8900 almost merge 700
8900 almost hybrid 465.8
9000 almost merge 710
9000 almost hybrid 474.4
9100 almost merge 711.8
9100 almost hybrid 475.8
9200 almost merge 720.2
9200 almost hybrid 492.2
9300 almost merge 731
9300 almost hybrid 486
9400 almost merge 742.2
9400 almost hybrid 494.2
9500 almost merge 755
9500 almost hybrid 498.2
9600 almost merge 755.2
9600 almost hybrid 502.6
9700 almost merge 764.4
9700 almost hybrid 512.8
9800 almost merge 772.2
9800 almost hybrid 516.2
9900 almost merge 782.4
9900 almost hybrid 521.4
10000 almost merge 794.8
10000 almost hybrid 524.8
10100 almost merge 797.2
10100 almost hybrid 532.2
10200 almost merge 803.8
10200 almost hybrid 534
10300 almost merge 818
10300 almost hybrid 539.8
10400 almost merge 823.6
10400 almost hybrid 544.4
10500 almost merge 831.2
10500 almost hybrid 550.8
10600 almost merge 840.2
10600 almost hybrid 558.8
10700 almost merge 849.8
10700 almost hybrid 560.6
10800 almost merge 862.8
10800 almost hybrid 565.2
10900 almost merge 871
10900 almost hybrid 570
11000 almost merge 879.6
11000 almost hybrid 578.4
11100 almost merge 891
11100 almost hybrid 583.4
11200 almost merge 895.2
11200 almost hybrid 589
11300 almost merge 915.8
11300 almost hybrid 599.2
11400 almost merge 922.8
11400 almost hybrid 604.6
11500 almost merge 934.4
11500 almost hybrid 607
11600 almost merge 942.4
11600 almost hybrid 610.4
11700 almost merge 948.8
11700 almost hybrid 621.8
11800 almost merge 955.8
11800 almost hybrid 621.8
11900 almost merge 965.2
11900 almost hybrid 624.6
12000 almost merge 974.8
12000 almost hybrid 633.6
12100 almost merge 984.2
12100 almost hybrid 642.2
12200 almost merge 990.6
12200 almost hybrid 642.4
12300 almost merge 1007.2
12300 almost hybrid 655.8
12400 almost merge 1004.4
12400 almost hybrid 655.2
12500 almost merge 1022.6
12500 almost hybrid 660.8
12600 almost merge 1026.2
12600 almost hybrid 667.4
12700 almost merge 1040
12700 almost hybrid 670.6
12800 almost merge 1043.6
12800 almost hybrid 686.2
12900 almost merge 1047.6
12900 almost hybrid 706.8
13000 almost merge 1057.8
13000 almost hybrid 739.2
13100 almost merge 1064.8
13100 almost hybrid 749
13200 almost merge 1080.2
13200 almost hybrid 751.2
13300 almost merge 1077.6
13300 almost hybrid 757
13400 almost merge 1100.2
13400 almost hybrid 764.2
13500 almost merge 1099.2
13500 almost hybrid 766.2
13600 almost merge 1108.2
13600 almost hybrid 772.8
13700 almost merge 1130.6
13700 almost hybrid 780.8
13800 almost merge 1125
13800 almost hybrid 788.8
13900 almost merge 1141.8
13900 almost hybrid 794
14000 almost merge 1143
14000 almost hybrid 806
14100 almost merge 1152.6
14100 almost hybrid 804.6
14200 almost merge 1164.6
14200 almost hybrid 809.2
14300 almost merge 1166.8
14300 almost hybrid 824
14400 almost merge 1174.8
14400 almost hybrid 822
14500 almost merge 1187.6
14500 almost hybrid 827
14600 almost merge 1194.4
14600 almost hybrid 836
14700 almost merge 1212.8
14700 almost hybrid 839.8
14800 almost merge 1218.8
14800 almost hybrid 848
14900 almost merge 1223.6
14900 almost hybrid 852
15000 almost merge 1238
15000 almost hybrid 857.8
15100 almost merge 1240.4
15100 almost hybrid 868.6
15200 almost merge 1244.8
15200 almost hybrid 870.2
15300 almost merge 1258.6
15300 almost hybrid 876.6
15400 almost merge 1270
15400 almost hybrid 884.4
15500 almost merge 1280.4
15500 almost hybrid 890
15600 almost merge 1295.4
15600 almost hybrid 893.6
15700 almost merge 1306.4
15700 almost hybrid 897
15800 almost merge 1308.6
15800 almost hybrid 916.8
15900 almost merge 1316.8
15900 almost hybrid 912.4
16000 almost merge 1334
16000 almost hybrid 916.6
16100 almost merge 1332.4
16100 almost hybrid 924.4
16200 almost merge 1339.2
16200 almost hybrid 928.6
16300 almost merge 1355.2
16300 almost hybrid 931.8
16400 almost merge 1363.4
16400 almost hybrid 937.6
16500 almost merge 1365
16500 almost hybrid 945
16600 almost merge 1376.2
16600 almost hybrid 950.4
16700 almost merge 1387.4
16700 almost hybrid 953.6
16800 almost merge 1395.8
16800 almost hybrid 964.8
16900 almost merge 1394.6
16900 almost hybrid 968.8
17000 almost merge 1407.2
17000 almost hybrid 971.8
17100 almost merge 1422
17100 almost hybrid 974.2
17200 almost merge 1432.6
17200 almost hybrid 981.4
17300 almost merge 1430.6
17300 almost hybrid 996.8
17400 almost merge 1439.2
17400 almost hybrid 992
17500 almost merge 1458.6
17500 almost hybrid 1002
17600 almost merge 1469.2
17600 almost hybrid 1003.2
17700 almost merge 1474
17700 almost hybrid 1020.6
17800 almost merge 1481.8
17800 almost hybrid 1021.8
17900 almost merge 1490
17900 almost hybrid 1030.6
18000 almost merge 1508.2
18000 almost hybrid 1035.8
18100 almost merge 1512
18100 almost hybrid 1036.8
18200 almost merge 1515.6
18200 almost hybrid 1049
18300 almost merge 1516.6
18300 almost hybrid 1047.6
18400 almost merge 1526.2
18400 almost hybrid 1054.4
18500 almost merge 1541.6
18500 almost hybrid 1056
18600 almost merge 1557.8
18600 almost hybrid 1062
18700 almost merge 1565.4
18700 almost hybrid 1071.4
18800 almost merge 1570.4
18800 almost hybrid 1078.8
18900 almost merge 1577.6
18900 almost hybrid 1079.6
19000 almost merge 1595
19000 almost hybrid 1093
19100 almost merge 1602
19100 almost hybrid 1098.4
19200 almost merge 1608
19200 almost hybrid 1100
19300 almost merge 1612
19300 almost hybrid 1102
19400 almost merge 1627.8
19400 almost hybrid 1110.2
19500 almost merge 1623
19500 almost hybrid 1119.2
19600 almost merge 1635.2
19600 almost hybrid 1128.4
19700 almost merge 1704.8
19700 almost hybrid 1135
19800 almost merge 1698.2
19800 almost hybrid 1136.4
19900 almost merge 1669.4
19900 almost hybrid 1146.2
20000 almost merge 1677.2
20000 almost hybrid 1151
20100 almost merge 1689.4
20100 almost hybrid 1153.6
20200 almost merge 1699
20200 almost hybrid 1157.6
20300 almost merge 1699.4
20300 almost hybrid 1159.8
20400 almost merge 1710.8
20400 almost hybrid 1177.6
20500 almost merge 1727.8
20500 almost hybrid 1185
20600 almost merge 1734.2
20600 almost hybrid 1187.4
20700 almost merge 1750
20700 almost hybrid 1200.2
20800 almost merge 1747.8
20800 almost hybrid 1208.2
20900 almost merge 1770.8
20900 almost hybrid 1206.6
21000 almost merge 1782
21000 almost hybrid 1207.2
21100 almost merge 1784.2
21100 almost hybrid 1218
21200 almost merge 1791.8
21200 almost hybrid 1228
21300 almost merge 1799
21300 almost hybrid 1231.6
21400 almost merge 1809.4
21400 almost hybrid 1240.2
21500 almost merge 1823.4
21500 almost hybrid 1239.8
21600 almost merge 1834
21600 almost hybrid 1296.6
21700 almost merge 1845.2
21700 almost hybrid 1250.2
21800 almost merge 1847.8
21800 almost hybrid 1255.2
21900 almost merge 1854.6
21900 almost hybrid 1265.4
22000 almost merge 1870.4
22000 almost hybrid 1272
22100 almost merge 1875.4
22100 almost hybrid 1278.8
22200 almost merge 1890.8
22200 almost hybrid 1285
22300 almost merge 1897.4
22300 almost hybrid 1287.2
22400 almost merge 1907
22400 almost hybrid 1295
22500 almost merge 1920.2
22500 almost hybrid 1301.8
22600 almost merge 1943.6
22600 almost hybrid 1307.6
22700 almost merge 1951.8
22700 almost hybrid 1324.6
22800 almost merge 1963.4
22800 almost hybrid 1319.6
22900 almost merge 1969.8
22900 almost hybrid 1327.6
23000 almost merge 1977.6
23000 almost hybrid 1334.2
23100 almost merge 1992.4
23100 almost hybrid 1338.6
23200 almost merge 1998.8
23200 almost hybrid 1344.2
23300 almost merge 2006
23300 almost hybrid 1348.6
23400 almost merge 2013.2
23400 almost hybrid 1362
23500 almost merge 2017.2
23500 almost hybrid 1364
23600 almost merge 2030.8
23600 almost hybrid 1369.4
23700 almost merge 2041.6
23700 almost hybrid 1379.6
23800 almost merge 2054.2
23800 almost hybrid 1372.8
23900 almost merge 2060.4
23900 almost hybrid 1384.6
24000 almost merge 2076.6
24000 almost hybrid 1388.6
24100 almost merge 2075.4
24100 almost hybrid 1399.2
24200 almost merge 2083.6
24200 almost hybrid 1408.4
24300 almost merge 2093.8
24300 almost hybrid 1413.4
24400 almost merge 2098.4
24400 almost hybrid 1412
24500 almost merge 2106.8
24500 almost hybrid 1426.4
24600 almost merge 2109.6
24600 almost hybrid 1428
24700 almost merge 2127
24700 almost hybrid 1431
24800 almost merge 2131.6
24800 almost hybrid 1432.8
24900 almost merge 2142.8
24900 almost hybrid 1441.4
25000 almost merge 2152
25000 almost hybrid 1450.8
25100 almost merge 2168.4
25100 almost hybrid 1456.2
25200 almost merge 2168.2
25200 almost hybrid 1463.8
25300 almost merge 2181.8
25300 almost hybrid 1464
25400 almost merge 2196.8
25400 almost hybrid 1465
25500 almost merge 2211
25500 almost hybrid 1479.8
25600 almost merge 2209.2
25600 almost hybrid 1488.2
25700 almost merge 2221.8
25700 almost hybrid 1511.8
25800 almost merge 2223.4
25800 almost hybrid 1545.2
25900 almost merge 2234.2
25900 almost hybrid 1566
26000 almost merge 2244.4
26000 almost hybrid 1590.4
26100 almost merge 2252
26100 almost hybrid 1620.6
26200 almost merge 2262.4
26200 almost hybrid 1634.4
26300 almost merge 2259.4
26300 almost hybrid 1634.8
26400 almost merge 2280.8
26400 almost hybrid 1636.2
26500 almost merge 2283.6
26500 almost hybrid 1648.2
26600 almost merge 2285.8
26600 almost hybrid 1650.8
26700 almost merge 2299.6
26700 almost hybrid 1661.4
26800 almost merge 2318.8
26800 almost hybrid 1666.8
26900 almost merge 2328.6
26900 almost hybrid 1672.8
27000 almost merge 2340.8
27000 almost hybrid 1689.2
27100 almost merge 2347.6
27100 almost hybrid 1697.4
27200 almost merge 2356.4
27200 almost hybrid 1688.4
27300 almost merge 2367.4
27300 almost hybrid 1701.8
27400 almost merge 2374.2
27400 almost hybrid 1714.6
27500 almost merge 2380.8
27500 almost hybrid 1715.8
27600 almost merge 2386
27600 almost hybrid 1715.2
27700 almost merge 2405.4
27700 almost hybrid 1722.8
27800 almost merge 2404.8
27800 almost hybrid 1727.2
27900 almost merge 2415.2
27900 almost hybrid 1726.4
28000 almost merge 2436.6
28000 almost hybrid 1792
28100 almost merge 2466.6
28100 almost hybrid 1782
28200 almost merge 2466
28200 almost hybrid 1774.4
28300 almost merge 2481
28300 almost hybrid 1769
28400 almost merge 2478
28400 almost hybrid 1770.8
28500 almost merge 2497.2
28500 almost hybrid 1775.4
28600 almost merge 2497.2
28600 almost hybrid 1779
28700 almost merge 2501.4
28700 almost hybrid 1787
28800 almost merge 2506.2
28800 almost hybrid 1796.4
28900 almost merge 2519.6
28900 almost hybrid 1799.4
29000 almost merge 2527.6
29000 almost hybrid 1803.2
29100 almost merge 2537
29100 almost hybrid 1820.2
29200 almost merge 2555.6
29200 almost hybrid 1820
29300 almost merge 2563.6
29300 almost hybrid 1828.2
29400 almost merge 2565.8
29400 almost hybrid 1827.8
29500 almost merge 2573.4
29500 almost hybrid 1832.8
29600 almost merge 2580.2
29600 almost hybrid 1842.4
29700 almost merge 2589.2
29700 almost hybrid 1846.8
29800 almost merge 2605.2
29800 almost hybrid 1862.2
29900 almost merge 2610.2
29900 almost hybrid 1859.2
30000 almost merge 2609.8
30000 almost hybrid 1862.8
30100 almost merge 2614.6
30100 almost hybrid 1883
30200 almost merge 2623.2
30200 almost hybrid 1874.2
30300 almost merge 2639.8
30300 almost hybrid 1882.6
30400 almost merge 2640.8
30400 almost hybrid 1890.8
30500 almost merge 2652.6
30500 almost hybrid 1899.2
30600 almost merge 2805.2
30600 almost hybrid 1989.2
30700 almost merge 2721.2
30700 almost hybrid 1939.6
30800 almost merge 2728.8
30800 almost hybrid 1936.2
30900 almost merge 2715
30900 almost hybrid 1920.2
31000 almost merge 2724.6
31000 almost hybrid 1935.4
31100 almost merge 2740.2
31100 almost hybrid 1944.8
31200 almost merge 2749.8
31200 almost hybrid 1951.4
31300 almost merge 2749.8
31300 almost hybrid 1942.4
31400 almost merge 2754
31400 almost hybrid 1956
31500 almost merge 2762.6
31500 almost hybrid 1953
31600 almost merge 2774.2
31600 almost hybrid 1969.6
31700 almost merge 2776.4
31700 almost hybrid 1972
31800 almost merge 2785.2
31800 almost hybrid 1982.6
31900 almost merge 2793.6
31900 almost hybrid 1981.6
32000 almost merge 2808.6
32000 almost hybrid 1994.4
32100 almost merge 2808.6
32100 almost hybrid 1992.2
32200 almost merge 2819
32200 almost hybrid 1999.2
32300 almost merge 2844.4
32300 almost hybrid 2048
32400 almost merge 2907.4
32400 almost hybrid 2052.4
32500 almost merge 2942
32500 almost hybrid 2053.4
32600 almost merge 2895.4
32600 almost hybrid 2029.4
32700 almost merge 2865.8
32700 almost hybrid 2041.2
32800 almost merge 2874.8
32800 almost hybrid 2049.2
32900 almost merge 2884.4
32900 almost hybrid 2062
33000 almost merge 2900.6
33000 almost hybrid 2051.8
33100 almost merge 2911.6
33100 almost hybrid 2068.8
33200 almost merge 2923.2
33200 almost hybrid 2067
33300 almost merge 2929.6
33300 almost hybrid 2078.8
33400 almost merge 2933.4
33400 almost hybrid 2079.8
33500 almost merge 2940
33500 almost hybrid 2090.2
33600 almost merge 2952.6
33600 almost hybrid 2099.8
33700 almost merge 2968.2
33700 almost hybrid 2099
33800 almost merge 2974.4
33800 almost hybrid 2115.6
33900 almost merge 2986.8
33900 almost hybrid 2125.6
34000 almost merge 2995.8
34000 almost hybrid 2136.8
34100 almost merge 3005.2
34100 almost hybrid 2156.2
34200 almost merge 3013.4
34200 almost hybrid 2134.4
34300 almost merge 3021.6
34300 almost hybrid 2140.8
34400 almost merge 3026.6
34400 almost hybrid 2156.4
34500 almost merge 3034.4
34500 almost hybrid 2147.2
34600 almost merge 3046.6
34600 almost hybrid 2160.2
34700 almost merge 3059.2
34700 almost hybrid 2174.6
34800 almost merge 3069.2
34800 almost hybrid 2167.8
34900 almost merge 3084.4
34900 almost hybrid 2181.6
35000 almost merge 3099.4
35000 almost hybrid 2192
35100 almost merge 3102.4
35100 almost hybrid 2199.2
35200 almost merge 3114.8
35200 almost hybrid 2203.2
35300 almost merge 3106.8
35300 almost hybrid 2211.6
35400 almost merge 3125
35400 almost hybrid 2205.6
35500 almost merge 3126.2
35500 almost hybrid 2222.6
35600 almost merge 3134.8
35600 almost hybrid 2231.2
35700 almost merge 3145.2
35700 almost hybrid 2229.8
35800 almost merge 3159.4
35800 almost hybrid 2238.4
35900 almost merge 3163
35900 almost hybrid 2246.8
36000 almost merge 3185
36000 almost hybrid 2266.6
36100 almost merge 3185.4
36100 almost hybrid 2250.8
36200 almost merge 3197.8
36200 almost hybrid 2260.4
36300 almost merge 3202.8
36300 almost hybrid 2270.4
36400 almost merge 3214
36400 almost hybrid 2273
36500 almost merge 3223.6
36500 almost hybrid 2286.6
36600 almost merge 3230.6
36600 almost hybrid 2286.8
36700 almost merge 3241.6
36700 almost hybrid 2308.2
36800 almost merge 3246.6
36800 almost hybrid 2295.6
36900 almost merge 3265.6
36900 almost hybrid 2304.4
37000 almost merge 3262.6
37000 almost hybrid 2308
37100 almost merge 3276.8
37100 almost hybrid 2314.6
37200 almost merge 3284.2
37200 almost hybrid 2309
37300 almost merge 3298.6
37300 almost hybrid 2317.8
37400 almost merge 3308
37400 almost hybrid 2327
37500 almost merge 3314.6
37500 almost hybrid 2336.6
37600 almost merge 3322.8
37600 almost hybrid 2342.6
37700 almost merge 3327.2
37700 almost hybrid 2352
37800 almost merge 3344.2
37800 almost hybrid 2351.8
37900 almost merge 3365.4
37900 almost hybrid 2364
38000 almost merge 3358.6
38000 almost hybrid 2370.8
38100 almost merge 3379
38100 almost hybrid 2377.8
38200 almost merge 3386.8
38200 almost hybrid 2367.6
38300 almost merge 3392
38300 almost hybrid 2386.8
38400 almost merge 3396.6
38400 almost hybrid 2386.8
38500 almost merge 3404.6
38500 almost hybrid 2400.2
38600 almost merge 3403
38600 almost hybrid 2402.2
38700 almost merge 3424.2
38700 almost hybrid 2418.2
38800 almost merge 3438.4
38800 almost hybrid 2410.2
38900 almost merge 3439.8
38900 almost hybrid 2425
39000 almost merge 3449
39000 almost hybrid 2422.8
39100 almost merge 3466.6
39100 almost hybrid 2435.6
39200 almost merge 3475.4
39200 almost hybrid 2447.6
39300 almost merge 3480.6
39300 almost hybrid 2447.6
39400 almost merge 3493.8
39400 almost hybrid 2456.2
39500 almost merge 3497.8
39500 almost hybrid 2455.2
39600 almost merge 3496.2
39600 almost hybrid 2465.4
39700 almost merge 3512.8
39700 almost hybrid 2475.2
39800 almost merge 3525
39800 almost hybrid 2477.4
39900 almost merge 3531.6
39900 almost hybrid 2488.8
40000 almost merge 3543.2
40000 almost hybrid 2498
40100 almost merge 3551.2
40100 almost hybrid 2507.8
40200 almost merge 3561.4
40200 almost hybrid 2508.8
40300 almost merge 3567.8
40300 almost hybrid 2518.6
40400 almost merge 3581
40400 almost hybrid 2523.6
40500 almost merge 3587.4
40500 almost hybrid 2519.2
40600 almost merge 3601.2
40600 almost hybrid 2526.8
40700 almost merge 3609.2
40700 almost hybrid 2527.8
40800 almost merge 3632.8
40800 almost hybrid 2540.8
40900 almost merge 3630
40900 almost hybrid 2553
41000 almost merge 3651
41000 almost hybrid 2562.4
41100 almost merge 3664
41100 almost hybrid 2573
41200 almost merge 3683.8
41200 almost hybrid 2577.6
41300 almost merge 3692.6
41300 almost hybrid 2584.8
41400 almost merge 3700
41400 almost hybrid 2587.6
41500 almost merge 3713.4
41500 almost hybrid 2599
41600 almost merge 3725.6
41600 almost hybrid 2597.2
41700 almost merge 3737
41700 almost hybrid 2613.6
41800 almost merge 3736.8
41800 almost hybrid 2613
41900 almost merge 3753.4
41900 almost hybrid 2624.6
42000 almost merge 3757.2
42000 almost hybrid 2632
42100 almost merge 3761.8
42100 almost hybrid 2639
42200 almost merge 3773.4
42200 almost hybrid 2638.8
42300 almost merge 3790.4
42300 almost hybrid 2651
42400 almost merge 3794.8
42400 almost hybrid 2666.2
42500 almost merge 3798.4
42500 almost hybrid 2665
42600 almost merge 3817.8
42600 almost hybrid 2655.4
42700 almost merge 3830.6
42700 almost hybrid 2665
42800 almost merge 3845.8
42800 almost hybrid 2674
42900 almost merge 3850.4
42900 almost hybrid 2688.2
43000 almost merge 3847.2
43000 almost hybrid 2694.6
43100 almost merge 3863.4
43100 almost hybrid 2700.8
43200 almost merge 3891.2
43200 almost hybrid 2715.6
43300 almost merge 3887.8
43300 almost hybrid 2722
43400 almost merge 3904.8
43400 almost hybrid 2718.4
43500 almost merge 3909.6
43500 almost hybrid 2721
43600 almost merge 3920.8
43600 almost hybrid 2735.6
43700 almost merge 3919.6
43700 almost hybrid 2743.4
43800 almost merge 3931.4
43800 almost hybrid 2743.6
43900 almost merge 3942.2
43900 almost hybrid 2738.2
44000 almost merge 3951.6
44000 almost hybrid 2757.8
44100 almost merge 3953.8
44100 almost hybrid 2769
44200 almost merge 3964.2
44200 almost hybrid 2773.6
44300 almost merge 3974.4
44300 almost hybrid 2772.6
44400 almost merge 3991.6
44400 almost hybrid 2781.8
44500 almost merge 3999
44500 almost hybrid 2793.8
44600 almost merge 4002.8
44600 almost hybrid 2794.8
44700 almost merge 4018.8
44700 almost hybrid 2800.4
44800 almost merge 4026.8
44800 almost hybrid 2806.4
44900 almost merge 4026.8
44900 almost hybrid 2812
45000 almost merge 4054.4
45000 almost hybrid 2813.2
45100 almost merge 4084.8
45100 almost hybrid 2834.4
45200 almost merge 4086.6
45200 almost hybrid 2830.8
45300 almost merge 4122.6
45300 almost hybrid 2844
45400 almost merge 4114.6
45400 almost hybrid 2859.4
45500 almost merge 4123.4
45500 almost hybrid 2852.2
45600 almost merge 4146
45600 almost hybrid 2864.4
45700 almost merge 4152.4
45700 almost hybrid 2866
45800 almost merge 4164
45800 almost hybrid 2872.6
45900 almost merge 4166.6
45900 almost hybrid 2881.6
46000 almost merge 4190.2
46000 almost hybrid 2887.2
46100 almost merge 4190
46100 almost hybrid 2881.6
46200 almost merge 4209.2
46200 almost hybrid 2893.8
46300 almost merge 4215.8
46300 almost hybrid 2909.4
46400 almost merge 4234.2
46400 almost hybrid 2914.4
46500 almost merge 4231.6
46500 almost hybrid 2920.6
46600 almost merge 4240.6
46600 almost hybrid 2924.2
46700 almost merge 4239.4
46700 almost hybrid 2933.2
46800 almost merge 4264.8
46800 almost hybrid 2937
46900 almost merge 4259.4
46900 almost hybrid 2945.4
47000 almost merge 4270
47000 almost hybrid 2958
47100 almost merge 4277.8
47100 almost hybrid 2955.6
47200 almost merge 4297.4
47200 almost hybrid 2960.6
47300 almost merge 4313.6
47300 almost hybrid 2969
47400 almost merge 4320.8
47400 almost hybrid 2984.2
47500 almost merge 4332.2
47500 almost hybrid 2984.2
47600 almost merge 4331.4
47600 almost hybrid 2978.4
47700 almost merge 4357.2
47700 almost hybrid 2995.4
47800 almost merge 4355.8
47800 almost hybrid 2999.2
47900 almost merge 4355.6
47900 almost hybrid 3013
48000 almost merge 4381.4
48000 almost hybrid 3014.6
48100 almost merge 4360.8
48100 almost hybrid 3007
48200 almost merge 4368.2
48200 almost hybrid 3015
48300 almost merge 4392.2
48300 almost hybrid 3023
48400 almost merge 4411.4
48400 almost hybrid 3039.6
48500 almost merge 4422.4
48500 almost hybrid 3044
48600 almost merge 4432
48600 almost hybrid 3052.6
48700 almost merge 4419.2
48700 almost hybrid 3055.8
48800 almost merge 4435.4
48800 almost hybrid 3061.4
48900 almost merge 4447.6
48900 almost hybrid 3079.6
49000 almost merge 4461.8
49000 almost hybrid 3078.6
49100 almost merge 4482.8
49100 almost hybrid 3086.4
49200 almost merge 4459
49200 almost hybrid 3082.8
49300 almost merge 4467
49300 almost hybrid 3142
49400 almost merge 4602.6
49400 almost hybrid 3143.6
49500 almost merge 4487.8
49500 almost hybrid 3101.8
49600 almost merge 4504.4
49600 almost hybrid 3096.2
49700 almost merge 4496
49700 almost hybrid 3110.4
49800 almost merge 4522.6
49800 almost hybrid 3118
49900 almost merge 4532.4
49900 almost hybrid 3129
50000 almost merge 4540
50000 almost hybrid 3128.2
50100 almost merge 4547.8
50100 almost hybrid 3141
50200 almost merge 4550.2
50200 almost hybrid 3142.2
50300 almost merge 4576.4
50300 almost hybrid 3151
50400 almost merge 4570.4
50400 almost hybrid 3156.4
50500 almost merge 4600.2
50500 almost hybrid 3170
50600 almost merge 4600
50600 almost hybrid 3173
50700 almost merge 4605.6
50700 almost hybrid 3175
50800 almost merge 4616
50800 almost hybrid 3182
50900 almost merge 4624.2
50900 almost hybrid 3191.2
51000 almost merge 4639.2
51000 almost hybrid 3198
51100 almost merge 4641.8
51100 almost hybrid 3205.4
51200 almost merge 4656.2
51200 almost hybrid 3205.6
51300 almost merge 4651.2
51300 almost hybrid 3240.4
51400 almost merge 4677
51400 almost hybrid 3263.4
51500 almost merge 4677
51500 almost hybrid 3300
51600 almost merge 4703.2
51600 almost hybrid 3334
51700 almost merge 4693.8
51700 almost hybrid 3344.6
51800 almost merge 4709.6
51800 almost hybrid 3373.6
51900 almost merge 4712.6
51900 almost hybrid 3400
52000 almost merge 4727.8
52000 almost hybrid 3431.2
52100 almost merge 4745.4
52100 almost hybrid 3453.4
52200 almost merge 4742.4
52200 almost hybrid 3480
52300 almost merge 4749.8
52300 almost hybrid 3489.8
52400 almost merge 4761.6
52400 almost hybrid 3493.8
52500 almost merge 4773.6
52500 almost hybrid 3503.8
52600 almost merge 4778.4
52600 almost hybrid 3513.4
52700 almost merge 4795.8
52700 almost hybrid 3518.2
52800 almost merge 4806.2
52800 almost hybrid 3519.4
52900 almost merge 4801.4
52900 almost hybrid 3536
53000 almost merge 4824.4
53000 almost hybrid 3541.2
53100 almost merge 4825.2
53100 almost hybrid 3555.8
53200 almost merge 4826.2
53200 almost hybrid 3554.2
53300 almost merge 4857
53300 almost hybrid 3568.4
53400 almost merge 4868.6
53400 almost hybrid 3590.4
53500 almost merge 4881.8
53500 almost hybrid 3583
53600 almost merge 4896.4
53600 almost hybrid 3587
53700 almost merge 4897.4
53700 almost hybrid 3607.4
53800 almost merge 4916.6
53800 almost hybrid 3618.2
53900 almost merge 4918.4
53900 almost hybrid 3621.8
54000 almost merge 4939.6
54000 almost hybrid 3614.8
54100 almost merge 4984.8
54100 almost hybrid 3632.4
54200 almost merge 4973
54200 almost hybrid 3625.4
54300 almost merge 4958
54300 almost hybrid 3638
54400 almost merge 4970.4
54400 almost hybrid 3644
54500 almost merge 4972
54500 almost hybrid 3643.4
54600 almost merge 4994.6
54600 almost hybrid 3659
54700 almost merge 4995.6
54700 almost hybrid 3665.6
54800 almost merge 5015.6
54800 almost hybrid 3676.8
54900 almost merge 5026
54900 almost hybrid 3676.6
55000 almost merge 5033.8
55000 almost hybrid 3701.8
55100 almost merge 5044
55100 almost hybrid 3684.8
55200 almost merge 5041.2
55200 almost hybrid 3688.2
55300 almost merge 5050
55300 almost hybrid 3694.4
55400 almost merge 5063
55400 almost hybrid 3697.6
55500 almost merge 5087.2
55500 almost hybrid 3717.6
55600 almost merge 5076.6
55600 almost hybrid 3730.8
55700 almost merge 5089.2
55700 almost hybrid 3729.4
55800 almost merge 5101
55800 almost hybrid 3731
55900 almost merge 5137.6
55900 almost hybrid 3740.6
56000 almost merge 5130.4
56000 almost hybrid 3761.2
56100 almost merge 5125.8
56100 almost hybrid 3759.6
56200 almost merge 5154.8
56200 almost hybrid 3756.2
56300 almost merge 5144.4
56300 almost hybrid 3766.6
56400 almost merge 5146.6
56400 almost hybrid 3771.2
56500 almost merge 5173
56500 almost hybrid 3784.4
56600 almost merge 5170
56600 almost hybrid 3794.2
56700 almost merge 5191.4
56700 almost hybrid 3802.6
56800 almost merge 5191
56800 almost hybrid 3801.4
56900 almost merge 5198.2
56900 almost hybrid 3813.4
57000 almost merge 5219
57000 almost hybrid 3831.4
57100 almost merge 5223.8
57100 almost hybrid 3824.6
57200 almost merge 5234.2
57200 almost hybrid 3832.4
57300 almost merge 5241.6
57300 almost hybrid 3840
57400 almost merge 5260.8
57400 almost hybrid 3835.6
57500 almost merge 5273.8
57500 almost hybrid 3849
57600 almost merge 5282.4
57600 almost hybrid 3850.2
57700 almost merge 5292
57700 almost hybrid 3865.8
57800 almost merge 5293
57800 almost hybrid 3860.8
57900 almost merge 5305.4
57900 almost hybrid 3877.6
58000 almost merge 5325.6
58000 almost hybrid 3885.4
58100 almost merge 5329.6
58100 almost hybrid 3886.8
58200 almost merge 5348.2
58200 almost hybrid 3894.6
58300 almost merge 5363.4
58300 almost hybrid 3889.8
58400 almost merge 5368.8
58400 almost hybrid 3953.8
58500 almost merge 5445.8
58500 almost hybrid 3957
58600 almost merge 7695.2
58600 almost hybrid 7468.6
58700 almost merge 5526.2
58700 almost hybrid 4035.8
58800 almost merge 5541
58800 almost hybrid 4107
58900 almost merge 5607.6
58900 almost hybrid 4129.8
59000 almost merge 5717
59000 almost hybrid 4068.8
59100 almost merge 5547.8
59100 almost hybrid 4090.2
59200 almost merge 5556.8
59200 almost hybrid 4018.6
59300 almost merge 5501.2
59300 almost hybrid 4029
59400 almost merge 5466.8
59400 almost hybrid 3991.8
59500 almost merge 5451.6
59500 almost hybrid 3989.2
59600 almost merge 5460.2
59600 almost hybrid 3997.8
59700 almost merge 5470.6
59700 almost hybrid 4010
59800 almost merge 5482.2
59800 almost hybrid 4009.8
59900 almost merge 5489.2
59900 almost hybrid 4022.4
60000 almost merge 5519.4
60000 almost hybrid 4024.2
60100 almost merge 5516.2
60100 almost hybrid 4033.4
60200 almost merge 5514.6
60200 almost hybrid 4035.4
60300 almost merge 5526
60300 almost hybrid 4053.2
60400 almost merge 5528.6
60400 almost hybrid 4052.8
60500 almost merge 5547.8
60500 almost hybrid 4074.2
60600 almost merge 5555.4
60600 almost hybrid 4071
60700 almost merge 5562.6
